chunk_id,text,grade,subject,concept_id
C99,"2. Find answers to the following questions. Fill in the table below and describe the pattern. Discuss in class. 100 × 90 = __,000 400 × 10 = ___ 60 × 50 = ____ 30 × 20 = 600 700 × 4 = _ , _ 00 10 × 45 = ____ 3300 ×× 1100 == 330000 HHooww sshhoouulldd wwee wwrriittee 445500 iinn tthhee ttaabbllee bbeellooww?? ××22 ××22 3300 ×× 2200 == 660000 Problem Th H T O NNoottiiccee tthhee uunnddeerrlliinneedd nnuummbbeerrss 10 × 45 = 3300 ×× 2200 == 30 × 20 = 6 0 0 33 ×× 1100 ×× 22 ×× 1100 == 66 ×× 110000 400 × 10 = 700 × 8 = NNoottiiccee tthhee uunnddeerrlliinneedd nnuummbbeerrss.. RReemmeemmbbeerr,, wwee ccaann mmuullttiippllyy nnuummbbeerrss 100 × 90 = 9 0 0 0 iinn aannyy oorrddeerr.. Problem Th H T O Problem Th H T O 80 × 90 = 60 × 50 = 220 × 20 = 10 × 63 = 11 × 300 = 40 × 12 = What will happen if we multiply numbers by 1,000? 2 × 1,000 = 2 thousand = 2,000 1,000 1,000 5 × 1,000 = 5 thousand = 5,000 1,000 1,000 1,000 1,000 1,000 10 × 1,000 = 10 thousand= 10,000 20 × 1,000 = 20 thousand = 20,000 73 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 7733 0044--0077--22002255 1111::5577::1155",4,Math,M402
C100,"Let us fill in the table and observe the patterns. Problem TTh Th H T O Problem TTh Th H T O 2 × 1,000 = 2 0 0 0 20 × 100 = 5 × 1,000 = 5 0 0 0 40 × 500 = 10 × 1,000 = 1 0 0 0 0 60 × 300 = 20 × 1,000 = 2 0 0 0 0 600 × 30 = 3 × 5,000 = 80 × 900 = 8 × 3,000 = 70 × 600 = 5 × 7,000 = 5 × 7,000 = Many Ways to Multiply DDoo yyoouu tthhiinnkk tthheeyy aarree aallll ccoorrrreecctt?? WWhhyy ddoo What is 1 8 × 5 yyoouu tthhiinnkk ssoo?? Half of 18 is 9. 9×5 is 45 and 9×5 is 45. I added 45 and 45 together to get 90. First, I doubled 18 to get 36. Then I doubled 36 to get 72 and then I added 18 to 72 to get 90. I separated 18 into 8 and 10. 8×5 is 40. 10×5 is 50. then I added 40 and 50 together to get 90. 18×5 = 9×10. So, 90. I did 20×5, which is 100. Then I took away 2×5, which is 10. So, 100 –10 = 90. 74 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 7744 0044--0077--22002255 1111::5577::2266",4,Math,M402
C101,Doubling and Halving Butter packets are arranged in the following ways. Let us find some strategies to calculate the total number of packets. a) 3 × 18 DDoouubbllee HHaallff DDiissccuussss wwhhyy 6 × 9 = 54 tthheessee aarree tthhee ssaammee.. b) 22 × 5 __ × __ = ____ c) Solve the following problems like the previous ones. 14 × 3 = 38 × 5 = Half Double Half Double × × 16 × 4 = 35 × 14 = × × 75 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 7755 77//22//22002255 33::3344::4411 PPMM,4,Math,M402
C102,This halving and doubling strategy works well when we have to multiply with numbers like 5 and 25. Discuss why? (d) Find the product by halving and doubling either the multiplier or the multiplicand. 1) 5 × 18 2) 50 × 28 3) 15 × 22 4) 25 × 12 5) 12 × 45 6) 16 × 45 (e) Give 5 examples of multiplication problems where halving and doubling will help in finding the product easily. Find the products as well. Nearest Multiple (a) 4 × 19 OObbsseerrvvee tthhee ppiiccttuurree aanndd ffiinndd wwhhyy wwee nneeeedd ttoo ssuubbttrraacctt 44 4 × 19 = 4 × 20 – 4 = 80 – 4 = 76 (b) 14 × 21 OObbsseerrvvee tthhee ppiiccttuurree aanndd ffiinndd wwhhyy wwee nneeeedd ttoo aadddd 1144.. 14 × 21 = 14 × 20 + 14 = 280 + 14 = 294 (c) Give 5 examples of problems where you can use the nearest multiple to find the product easily. Find the products as well. (d) Find the products of the following numbers by finding the nearest multiple. 1) 7 × 52 2) 12 × 28 3) 75 × 31 4) 99 × 15 5) 8 × 25 6) 22 × 42 76 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 7766 77//22//22002255 33::3344::4411 PPMM,4,Math,M402
C103,"Let Us Solve Use strategies flexibly to answer the following questions. Discuss your thoughts in class. 1. A school has an auditorium with 35 rows, with 42 seats in each row. How many people can sit in this auditorium? 2. Priya jogs 4 kilometres every day. How many kilometers will she jog in 31 days? 3. A school has received 36 boxes of books with 48 books in each box. How many total books did the school receive in the boxes? 4. Priya uses 16 metres of cloth to make 4 kurtas. How much cloth would she need to make 8 kurtas? 5. Gollappa has 29 cows on his farm. Each cow produces 5 litres of milk per day. How many litres of milk do the cow produce in total, each day? 6. Maska Cow Farm has 297 cows. Each cow requires 18 kg of fodder per day. How much total fodder is needed to feed 297 cows every day? Waste and Composting 1. A family of 4 produces around 35 kg of kitchen waste in a month. How much waste will the family produce in a year? Quantity of kitchen waste in 1 month is 35 kg. Quantity of kitchen waste in 12 months is 12 × 35 kg. 10 10 10 1 1 1 1 1 10 10 10 1 1 1 1 1 NNiiddaa’’ss ssoolluuttiioonn 10 10 10 1 1 1 1 1 10 10 10 1 1 1 1 1 10 10 10 1 1 1 1 1 × 30 kg 5 kg 10 10 10 1 1 1 1 1 10 300 50 10 10 10 1 1 1 1 1 10 10 10 1 1 1 1 1 2 60 10 10 10 10 1 1 1 1 1 10 10 10 1 1 1 1 1 360 60 10 10 10 1 1 1 1 1 420 10 10 10 1 1 1 1 1 77 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 7777 77//22//22002255 33::3344::4422 PPMM",4,Math,M402
C104,"Kanti and John tried to solve it in the following ways. JJoohhnn’’ss ssoolluuttiioonn 35 ( 30 + 5 ) 35 ( 30 + 5 ) × 12 ( 10 + 2 ) × 12 ( 10 + 2 ) ----------------------------------------------- KKaannttii’’ss ssoolluuttiioonn ------------------------- 60 + 10 = 70 (2 × 35) 10 ( 2 × 5 ) 300 + 50 = 350 (10 × 35) 60 ( 2 × 30 ) ------------------------------------------------ 50 ( 10 × 5 ) = 420 300 ( 10 × 30 ) ------------ The family produces _____ kg of waste in 420 a year. How are these solutions same or different? Discuss in class. 2. The family regularly composts the collected waste. They get around 150 kg of compost each year, which they use in their garden. 1 kg of compost is often sold in the market at ₹24. By creating their own compost, how much money have they saved in a year? Savings on 1 kg compost is ₹24. Savings on 150 kg will be ₹24 × 150. 150 (100 + 50) × 100 50 × 24 (20 + 4) ------------------------- 20 2,000 1,000 200 (4 × 50) 400 (4 × 100) 4 400 200 1,000 (20 × 50) 2,000 (20 × 100) 2,400 1200 ------------------------------- 3,600 3,600 Another way: 150 (100 + 50) The family saves ₹3,600. × 24 (20 + 4) ------------------------------------------------------------------ 400 + 200 + 0 = 600 (4 × 150) 2,000 + 1,000 + 0 = 3,000 (20 × 150) ------------------------------------------------------------------- = 3,600 Note for Teachers: Help the learners see the similarities and differences between the solutions. Let them discuss and identify the more efficient solution. Draw the similarities between the steps, especially highlighting the place values of the digits, and multiplication by 10s and 100s in each step. 78 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 7788 77//22//22002255 33::3344::4422 PPMM",4,Math,M402
C105,"Let Us Multiply (a) 32 × 8 32 (30 + 2) × 30 2 × 8 32 (30 + 2) ------------------------- × 8 8 ________ (8 × 2) ------------------------- 0 (8 × 30) ______ 0 + 16 = 256 -------------------------- 256 (b) 69 × 45 69 (60 + 9) × 60 9 × 45 (40 + 5) 69 (60 + 9) ------------------------- 40 × 45 (40 + 5) 45 (5 × 9) ----------------------------------------------- ______ 0 (5 × 60) 300 + ____ = 345 (5 × 69) 5 ______ 0 (40 × 9) ________ + ______ = 2760 (40 × 69) ---------------------------------- 00 (40 × 60) 2700 405 = 3,105 -------------------------- 3,105 3105 Let Us Do 1. Solve the following problems like Nida did. a) 78 × 4 b) 83 × 9 × × c) 67 × 28 d) 53 × 37 × × 79 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 7799 77//22//22002255 33::3344::4422 PPMM",4,Math,M402
C106,"2. Solve the following problems like Kanti. a) 94 × 5 b) 49 × 6 c) 37 × 53 d) 28 × 79 3. Solve the following problems like John. a) 86 × 3 b) 72 × 7 c) 94 × 36 d) 66 × 22 4. Solve the following problems: (a) A movie theater has 8 rows of seats, and each row has 12 seats. If half the seats are filled, how many people are watching the movie? If 3 more rows get filled, how many total people will be there? (b) In a test match between India and West Indies, the Indian team hit twenty-four 4s and eighteen 6s across the two innings. How many runs were scored in 4s and 6s each? 234 runs were made by running between the wickets. If 23 runs were extras, how many runs were scored by Indian team in the two innings? (c) Anjali buys 15 bulbs and 12 tube lights from Sudha Electricals. Each bulb costs ₹25 and each tube light costs ₹34. How much money should Anjali give to the shopkeeper? (d) A shopkeeper sold 28 bags of rice. Each bag costs ₹350. How much money did he earn by selling rice bags? (e) A school library has 86 shelves and each shelf has 162 books. Find the number of books in the library. 80 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 8800 77//22//22002255 33::3344::4422 PPMM",4,Math,M402
C107,"Dairy Cooperative 1. A dairy cooperative in a small town gets its milk from 268 villagers. Each villager has at least 4 milk-giving cows. What is the minimum number of cows the dairy cooperative gets its milk from? 1 villager has at least 4 milk-giving cows. 268 villagers will have at least 268 × 4 cows. 268 (200 + 60 + 8) Remember! × 4 4 × 6 Tens = 24 Tens = 240 ----------------------------------- 4 × 2 Hundreds = 8 Hundreds = 800 800 + 240 + 32 = 1,072 3300 iiss aaddddeedd ttoo 44 ×× 6600 == 224400 220000 iiss aaddddeedd ttoo 44××220000 == 880000 3300 ffrroomm 3322 iiss aaddddeedd ttoo 44××6600,, nnoott ttoo 6600 Mili says her father Th H T O has taught her to use 2 3 place values of digits to multiply large numbers. 2 6 8 220000 ffrroomm 227700 iiss aaddddeedd ttoo × 4 44××220000,, nnoott ttoo 220000 1 0 2 7 3 2 DDiissccuussss hhooww tthhiiss mmuullttiipplliiccaattiioonn iiss bbeeiinngg ccaarrrriieedd oouutt!! The dairy cooperative gets milk from a minimum of 1,072 cows. Many women dairy entreprenuers are playing significant role in the dairy sector. Jamanaben Maganbhai Naku of village Tuked in Surat possesses 27 Gir cows and rears the cows through Low-cost Farm Investment. Note for Teachers: The algorithm for multiplication is challenging for learners to understand. While learners should surely be able to multiply large numbers using the ways they have learnt till now, this last step (Mili’s father’s method) need not be over-emphasised. Please support them if your students are ready for this. Otherwise, it is perfectly fine if learners can carry out multiplication of large numbers using John’s methods. 81 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 8811 77//22//22002255 33::3344::4422 PPMM",4,Math,M402
C108,"2. The villagers rear various breeds of cows. Gir is an Indian cow breed from Gujarat, with a high milk-producing capacity. Among the villagers, there are 453 Gir cows. Each of these cows give 13 litres of milk each day. How many litres of milk does the dairy cooperative receive from Gir cows everyday? One Gir cow produces 13 litres of milk. 453 Gir cows will produce, 453 × 13 litres of milk. 110000 iiss aaddddeedd ttoo 33 ×× 440000 == 11220000 453 (400 + 50 + 3) × 13 (10 + 3) --------------------------------- 1200 + 150 + 9 = 1359 (3 × 453) 3 × 5 T = 15 T = 150 4000 + 500 + 30 = 4530 (10 × 453) 3 × 4 H = 12 H = 1,200 ----------------------------------------------- = 5889 Th H T O 1 4 5 3 TThhee 110000 ffrroomm 115500 iiss aaddddeedd ttoo 33××440000 == 11220000,, nnoott ttoo 440000 × 1 3 11 TTeenn ×× 445533 == 445533 TTeennss == 44553300 1 3 1 5 9 Mili’s father’s method + 4 5 3 0 5 8 8 9 The dairy cooperative receives 5,889 litres of milk from Gir cows every day. Note for Teachers: The learners’ attention needs to be drawn continuously to the place values of numbers and their products. Draw similarities with the steps between the different methods. Remind them to put appropriate zeros when multiplying by 10s and 100s. 82 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 8822 77//22//22002255 33::3344::4422 PPMM",4,Math,M402
C109,"3. The dairy cooperative sells 1 kg cow ghee for ₹574. The cooperative is able to produce around 125 kg of ghee in a month. How much do they earn by selling ghee in a month? DDiissccuussss wwhhaatt tthhee ssaammee ccoolloouurreedd ddiiggiittss mmiigghhtt mmeeaann.. 574 (500 + 70 + 4) × 125 (100 + 20 + 5) ----------------------------------------------------------------- 2,500 + 350 + 20 = 2,870 (5 × 574) 10,000 + 1,400 + 80 = 11,480 (20 × 574) 50,000 + 7,000 + 400 = 57,400 (100 × 574) ---------------------------------------------------------------------- = 71,750 T Th Th H T O 1 3 2 5 7 4 × 1 2 5 22 TTeennss ×× 557744 == 22 ×× 33,,774400 2 2 8 3 7 2 0 1 1 1 1 4 8 0 + 5 7 4 0 0 7 1 7 5 0 11 HHuunnddrreedd ×× 557744 == 557744 HHuunnddrreeddss == 5577,,440000 The cooperative earns ₹ 71,750 from the sale of cow ghee. Let Us Solve 1. Solve the following problems like Nida. a) 548 × 6 b) 682 × 3 c) 324 × 18 d) 507 × 23 e) 190 × 65 83 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 8833 77//22//22002255 33::3344::4422 PPMM",4,Math,M402
C110,2. Solve the following problems like John. a) 123 × 84 b) 368 × 32 c) 159 × 324 d) 239 × 401 e) 592 × 5 f) 101 × 22 3. Let us solve a few questions like Mili’s father. Th H T O Th H T O 8 0 6 3 × 9 4 5 5 × 2 6 3 T Th Th H T O 1 4 3 × 2 0 8 3 2 + 0 0 Now use Mili’s father’s method to solve the following questions. (a) 807 × 5 (d) 450 × 38 (g) 604 × 54 (b) 143 × 28 (e) 584 × 23 (h) 112 × 23 (c) 309 × 9 (f) 302 × 13 (i) 237 × 19 84 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 8844 77//22//22002255 33::3344::4433 PPMM,4,Math,M402
C111,"Check, Check! Check if the following children’s solutions are correct. If correct, explain why the solution is correct. If it is incorrect, then identify the error and correct the solution. a) Asma’s solution b) Pankaj’s solution for 46 × 59 for 203 × 54 46 203 × 59 × 54 --------------- ------------------- 2,000 80 + 12 = 92 300 100 + 15 = 115 ---------------------------- 360 = 135 54 -------------- 2,714 c) Lado’s solution d) Kira’s solution for 38 × 150 for 193 × 272 38 193 × 150 × 272 ----------------------- ----------------------------- 1,500 + 400 = 1,900 200 + 180 + 6 = 386 3,000 + 800 = 3,800 700 + 630 + 21 = 1,351 ----------------------------------- 20,000 + 18,000 + 600 = 38,600 = 5,700 ---------------------------------------------------------- = 40,337 e) Asher’s solution T Th Th H T O 1 1 1 6 2 6 × 3 2 3 1 8 7 1 8 1 2 5 1 2 + 1 8 7 1 8 5 0 1 8 85 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 8855 77//22//22002255 33::3344::4433 PPMM",4,Math,M402
C112,"Let Us Do 1. Identify the problems that have the same answer as the one given at the top of each box. Do not calculate. 12 × 17 26 × 11 11 × 18 6 × 34 26 × 10 and 26 × 1 20 × 11 and 6 × 11 18 × 4 55 × 9 9 × 8 20 × 4 – 8 50 × 9 and 5 × 9 54 × 10 55 × 10 – 55 101 × 42 247 × 8 100 × 42 and 100 100 × 42 and 42 250 × 8 – 24 247 × 10 – 247 1001 × 5 1999 × 2 1,000 × 6 1,000 × 5 and 5 2,000 × 2 – 4 2,000 × 2 – 2 2. Find easy ways of solving these problems. (a) 16 × 25 (b) 12 × 125 (c) 24 × 250 (d) 36 × 25 (e) 28 × 75 (f) 300 × 15 (g) 50 × 78 (h) 199 × 63 (i) 128 × 35 3. Write 5 other examples for which you can find easy ways of getting products. 86 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 8866 77//22//22002255 33::3344::4433 PPMM",4,Math,M402
C113,"4. Find the answers to the following questions based on the given information. (a) 17 × 23 = 391 (b) 17 × 24 = _______ (c) 17 × 22 = _______ (d) 16 × 23 = _______ (e) 8 × 9 = 72 (f) 18 × 9 = _______ (g) 28 × 9 = _______ (h) 108 × 9 = _______ (i) 18 × 23 = _______ 23 24 17 17 To find 17 × 24, how much is to 23 be added to 17 × 23 — 17 or 23? To find 18 × 23, how much is to 18 be added to 17 × 23 — 17 or 23? Let Us Think 1. Find the possible values of the coloured boxes in each of the following problems. The same colour indicates the same number in a problem. Some problems can have more than one answer. a) b) c) × 3 × 3 × 3 ---------------------- ----------------------------------- -------------------------------------------- 87 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 8877 77//22//22002255 33::3344::4433 PPMM",4,Math,M402
C114,"d) e) f) × 5 × 5 × 5 ---------------------- ----------------------------------- -------------------------------------------- 1 0 0 1 0 g) h) i) × 9 × × ----------------------------------- ----------------------------------- ----------------------------------- 5, 9 9 9 2, 0 0 0 2. Estimate the products on the left and match them to the numbers given on the right. 25 × 31 2,600 DDiissccuussss hhooww yyoouu eessttiimmaatteedd.. 132 × 19 12,500 101 × 11 300 248 × 49 750 12 × 25 1,000 The King’s Reward One day, a king decided to reward three of his most talented ministers. The king called them to his court and said, “You all have served my empire with great dedication. As a reward, I give you three choices of gold. 88 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 8888 77//22//22002255 33::3344::4433 PPMM",4,Math,M402
C115,"Choose wisely! Choice 1: Take 5 gold coins and double the number of coins every day for 7 days. Choice 2: Take 3 gold coins and triple the number of coins every day for 7 days. Choice 3: Take 1 gold coin and multiply the number of coins by 5 every day for 7 days. Minister 1 — I will take 5 gold coins and double the number of coins every day for 7 days. Minister 2 — I will take 3 gold coins and triple the number of coins every day for 7 days. Minister 3 — I will take 1 gold coin and multiply the number of coins by 5 every day for 7 days. The King gave 5 coins to Minister 1, 3 coins to Minister 2 and 1 coin to Minister 3. Which of the rewards would you have chosen? After a week, the 3 ministers were surprised at the final amount of gold coins. Guess who received the most gold coins? Calculate how much gold coins each minister received. Multiplication Patterns 1. Notice how the multiplier, multiplicand, and products are changing in each of the following. What is the relationship of the new product with the original product? Solve a) completely, and then predict the answers for the rest. a) 16 × 44 = 704 1) 8 × 88 = 704 2) 8 × 22 = 176 3) 16 × 22 = ______ 4) 32 × 44 = ______ b) 12 × 32 = 384 1) 6 × 16 = ______ 2) 24 × 16 = ______ 3) 24 × 64 = ______ 4) 12 × 16 = ______ 89 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 8899 77//22//22002255 33::3344::4444 PPMM",4,Math,M402
C116,"2. Observe and complete the given patterns 5 × 5 = 25 55 ×× 55 == 2255 1 × 1 = 1 22 ×× 11 == 22 15 × 15 = 225 11 × 11 = 121 25 × 25 = 625 55 ×× 55 == 2255 111 × 111 = 12,321 33 ×× 22 == 66 35 × 35 = 1,225 1111 × 1111 =________ 45 × 45 = ________ 55 × 55 = ________ HH TT OO 11××11 11++22 11××22 11 × 12 = 132 11 × 34 = 374 HH TT OO 1 × 9 + 1 = 10 11××33 33++44 11××44 11 × 56 = 616 12 × 9 + 2 = 110 11 × 78 = 858 123 × 9 + 3 = 1,110 11 × 54 = ________ 1,234 × 9 + 4 = ________ 11 × 82 = ________ Here are some numbers. Remember number pairs from Grade 4? Any two adjacent numbers in a row or a column are number pairs. Can you identify the pair whose product is the smallest and another pair whose product is the largest? Do you need to find every product or can you find this by looking at the numbers? 8 35 75 32 62 13 66 11 14 90 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 9900 77//22//22002255 33::3344::4444 PPMM",4,Math,M402
C117,"Let Us Solve 1. Mala went to a book exhibition and bought 18 books. The shop was selling 3 books for ₹150. After buying the books, she still had ₹20 left. How much money did Mala have at the beginning? 2. A village sports club organises a women’s football tournament. The club earned money by selling match tickets and charging fees for team participation. They sold 57 tickets for ₹115 each. They had 3 teams joining the tournament, with each team paying a participation fee of ₹1,599. The teams paid ₹1,750 in total to rent the football ground and ₹1,129 for food and water. (a) How much money did the club collect in total from ticket sales and team participation fees? (b) What were the total expenses on renting the ground and food and water? 3. Ananya is watching Republic Day celebrations on the city’s public ground. There are 12 rows of students sitting in front of her and 17 rows behind her. There are 18 students to her right and 22 students to her left. (a) How many rows of students are there in total? (b) How many students are there in Ananya’s row? (c) What is the total number of students on the ground? 4. Multiply. (a) 67 × 78 (b) 34 × 56 (c) 45 × 263 (d) 86 × 542 (e) 432 × 107 (f) 310 × 120 5. If 67 × 67 = 4489, without multiplication find 67 × 68. 6. If 99 × 100 = 9900, without multiplication find 99 × 99. 91 Reprint 2026-27 CChhaapptteerr--66 TThhee DDaaiirryy FFaarrmm..iinndddd 9911 0044--0077--22002255 1111::5577::3366",4,Math,M402
C118,"Chapter MMeeaassuurriinngg LLeennggtthh 6 Let Us Observe 1. Look at the picture. What are the students measuring? Put a tick mark () if you find it being measured. a) Length c) Weight e) Breadth b) Height d) Depth f) Temperature 2. What is being used to measure the height? What other tools can be used to measure height? 3. Recall in Grade 3 you studied that lengths are measured in metres. Check and fill in the blanks whether the following are correct/incorrect for your classroom. a) The height of most of the students in my grade is more than a metre. _______________ b) The length of my arm is less than a metre. _______________ c) The height of the door of the grade is less than a metre. __________ d) The breadth of the blackboard is more than a metre.___________ Note for Teachers: The words tall, wide, short and long are used in daily life. Discuss with students that height, width, depth, breadth all refer to length measurement. These words are used depending on different situations and orientation. At this point students only need to understand that all these words denote length. Reprint 2026-27 CChhaapptteerr 66..iinndddd 8800 33//2255//22002255 1111::5577::1166 AAMM",3,Math,M312
C119,"Measuring is Fun Remember we made, 1 metre (m), half metre ( 1 m), and 2 1 quarter metre ( m) ropes. Let us make them again. 4 1 m 1 m 1 m 2 2 1 m 1 m 1 m 1 m 4 4 4 4 1 1 1 1 1 1 Do you notice 1 m = m + m and 1 m = m + + m + m 2 2 4 4 4 4 1 1 1 and m = m + m. 2 4 4 Let Us Do Use your ropes to carry out the following activities. You can use a combination of ropes, if needed. 1. Walk, Jump, and Crawl on 1, 5 and 10 m line Draw lines of 1 m, 5 m, and 10 m on the floor of the classroom or outside in the playground. How will you make these lines? Think and share with your friends. Walk, jump, and crawl on the lines. Note for Teachers: Making the lines by repeatedly using metre rope and walking, jumping and crawling on the lines will help students develop an estimate of how big 5 m and 10 m is. They will be able to use this experience to estimate and compare other lengths in their surroundings. 81 Reprint 2026-27 CChhaapptteerr 66..iinndddd 8811 33//2255//22002255 1111::5577::1177 AAMM",3,Math,M312
C120,2. Long Jump Each child can participate in a long jump competition. How far have your friends jumped? Measure as accurately as possible using a combination of ropes. Who jumped the longest distance? Fill the following table. Who has jumped the shortest? Name of the Actual Estimated length of the jump student measurement Less than 1 m 1 m More than 1 m 3. Estimate how long and broad is your classroom. Measure and check. Note for Teachers: Allow children to measure 100 m using their footstpes and note how many footsteps fit in 100 m. This can be used for further estimations. 82 Reprint 2026-27 CChhaapptteerr 66..iinndddd 8822 0033--0044--22002255 44..5599..0011 PPMM,3,Math,M312
C121,"Let Us Think: Guess the Length Length about 30 metres I can’t clean my neck! 3 m Length about 6 metres 4 m Look at the pictures carefully and answer the questions. 1. What is the length of one bus in metres? What is the length of one cricket bat in metres? 2. How many buses would be equal to the length of two blue whales? 3. How many cricket bats will be needed to measure one whale? 4. If two ostriches stand one above another, their height will be equal to the height of ______________. 5. How many crocodiles will be equal to the length of a blue whale? 83 Reprint 2026-27 CChhaapptteerr 66..iinndddd 8833 33//2255//22002255 1111::5577::1188 AAMM",3,Math,M312
C122,"MMeeaassuurriinngg SSmmaallll TThhiinnggss Can you think how to measure a small thing like an eraser or a rice grain? 1 cm We need a smaller unit to measure such small items. Observe a standard metre scale. You can see the scale is divided into 100 equal parts. The length of each one of these parts has a special name called Centimetre (cm). Let Us Observe Chutki wants to keep track of the increase in height of her plant. Compare the metre rope with the measuring tape used by a tailor. Is the length of both the same or different? Observe the measuring tape carefully. What do you notice? 0 1 2 3 4 5 6 7 8 9 10 This is one centimetre. 1 cm 1 cm Discuss how these marks help us measure clearly. The length of each red 0 1 2 3 4 5 6 7 8 9 10 bar is 1 cm. The red bar is repeated 10 times to make 10 cm. When we repeat the length of the red bar 100 times, we will get 1 metre scale/tape. 1 metre (m) = 100 centimetre (cm) 1 m = _____ cm, 1 m = _____ cm 2 4 Now use the measuring tape/scale to see how tall your plants grow every week. 84 Reprint 2026-27 CChhaapptteerr 66..iinndddd 8844 33//2255//22002255 1111::5577::1199 AAMM",3,Math,M312
C123,Let Us Do 1. Measure each object using a scale. —— —— — cm —— —— — cm —— —— — cm —— —— — cm Write the names of the objects in increasing order of length. 85 Reprint 2026-27 CChhaapptteerr 66..iinndddd 8855 33//2255//22002255 1111::5577::1199 AAMM,3,Math,M312
C124,"2. Estimate the lengths of the following and compare your responses with your friends, in the grade. Write some examples of things that can be lesser than or equal to 1 cm in length. Verify by measuring. Length of Equal to More than Less than Actual items 1 cm 1 cm 1 cm measurement A fingernail An eraser An ant A grain of wheat A rajma seed 3. Take three toy cars and find out how far each one can go. You can use a small wooden ramp, or you might like to make a ramp using any material that you have. Measure the distance each of your cars travels using measuring tape and write the answers in cm. Car Distance from the ramp Rank Car 1 _______ cm Car 2 _______ cm Car 3 _______ cm Note for Teachers: Get a one metre measuring scale or measuring tape for the students to observe. Make students observe the marks and the numbers written on the tape. Discuss what 100 denotes on the tape. Students often assume it is the number of marks on the tape. Highlight that the distance between two marks is one centimetre (1 cm) and one metre is divided into 100 such 1 cm distances. After students have made such observations, children can use the measuring tape/scale to measure small lengths. 86 Reprint 2026-27 CChhaapptteerr 66..iinndddd 8866 1122--MMaarr--2266 22::5544::3344 PPMM",3,Math,M312
C125,4. Find the longest and the shortest route in this treasure hunt. You can go around the obstacles but cannot jump over them. You can only walk on the yellow tiles and not on the grass. Can you find the length of your route in centimetres? Look for the 1 cm clue in the map. 11ccmm 11ccmm 87 87 Reprint 2026-27 CChhaapptteerr 66..iinndddd 8877 33//2255//22002255 1111::5577::2211 AAMM,3,Math,M312
C126,6. Use your hand to estimate the measurement of any object. Convert into centimetres. Verify using the scale. 88 01 9 8 7 6 5 4 3 2 1 0 5. Trace your hand on a piece of paper. Measure it using the scale. Length of my hand = ________ cm Number of Estimate using Actual measure Object hands hand using the cm scale 1. Length of my _______ cm _______ cm textbook 2. Height of my _______ cm _______ cm chair 3. Width of my desk _______ cm _______ cm 4. Height of a _______ cm _______ cm flowerpot 7. Ashwin’s scale is broken. Can you help him to measure using this scale? ________ cm ________ cm Reprint 2026-27 CChhaapptteerr 66..iinndddd 8888 33//2255//22002255 1111::5577::2222 AAMM,3,Math,M312
C127,8. Fill the blanks on the number line below appropriately. 00ccmm 1100ccmm 2200ccmm 3300ccmm 4400ccmm ccmm 6600ccmm 7700ccmm 8800ccmm 9900ccmm 110000ccmm 2255ccmm ccmm 33 mm mm 00mm 11 mm 44 11mm 22 9. The length of a board is 2 metres. Sonu has a decorative border sticker which is 20 cm long. How many such stickers are needed to cover the length of the board completely? 2200ccmm 00mm 11mm 22mm MMeettrree aanndd CCeennttiimmeettrreess Ramu and Shamu are using a measuring tape to measure their own height. Ramu reads his height from the tape as 120 cm and Shamu reads it as 1 m 20 cm. Who is correct? Pinki says both are correct and draws this. 100 cm 20 cm 1m 20 cm 89 Reprint 2026-27 CChhaapptteerr 66..iinndddd 8899 0033--0044--22002255 44..5599..2233 PPMM,3,Math,M312
